time_s,seq,rtt_ms
2.02708,0,27
2.23692,1,36
2.52895,2,128
2.75528,3,155
2.94758,4,147
3.14898,5,148
3.35428,6,154
3.54894,7,148
3.74854,8,148
3.95025,9,150
4.14935,10,149
4.56516,12,165
4.77807,13,178
4.95795,14,157
5.18169,15,181
5.35285,16,152
5.54744,17,147
5.75578,18,155
5.94995,19,149
6.14969,20,149
6.34981,21,149
6.54802,22,148
6.7542,23,154
6.94351,24,143
7.15055,25,150
7.35333,26,153
7.55133,27,151
7.76521,28,165
7.9433,29,143
8.17246,30,172
8.35512,31,155
8.55487,32,154
8.74809,33,148
8.94932,34,149
10.2029,41,2
10.5034,42,103
10.7528,43,152
10.946,44,145
11.1468,45,146
11.3574,46,157
11.5494,47,149
11.7487,48,148
11.9471,49,147
12.147,50,147
12.3491,51,149
12.5511,52,151
12.7562,53,156
12.9495,54,149
13.1514,55,151
15.3453,66,145
15.5522,67,152
15.749,68,148
15.9473,69,147
16.149,70,149
16.3474,71,147
16.5459,72,145
16.749,73,149
16.9462,74,146
17.1484,75,148
17.3511,76,151
17.549,77,148
17.7468,78,146
17.947,79,147
18.3715,81,171
19.2049,85,204
19.3482,86,148
19.5469,87,146
19.7489,88,148
19.9477,89,147
