time_s,seq,rtt_ms
4.04143,0,2041
4.04154,2,1641
4.04165,4,1241
4.14848,10,148
4.35501,11,155
4.54858,12,148
4.75138,13,151
4.95303,14,153
5.15181,15,151
5.34834,16,148
5.54848,17,148
5.74998,18,149
5.95197,19,151
6.16506,20,165
6.35068,21,150
6.54641,22,146
6.75023,23,150
6.95038,24,150
7.14787,25,147
7.35305,26,153
7.54397,27,143
7.74081,28,140
7.94642,29,146
8.15012,30,150
8.35093,31,150
8.54984,32,149
8.7506,33,150
8.95666,34,156
9.14724,35,147
9.34528,36,145
9.55206,37,152
9.75083,38,150
9.95197,39,151
10.1636,40,163
10.3551,41,155
10.5477,42,147
10.7488,43,148
10.9576,44,157
11.1651,45,165
11.3738,46,173
11.9623,49,162
12.177,50,176
12.3551,51,155
12.546,52,146
12.7448,53,144
12.945,54,145
13.1478,55,147
13.3468,56,146
13.5512,57,151
13.7453,58,145
13.9518,59,151
14.1482,60,148
14.3502,61,150
14.5438,62,143
14.7484,63,148
14.9485,64,148
15.1506,65,150
15.3492,66,149
15.5648,67,164
15.7511,68,151
15.9536,69,153
17.3421,76,142
17.5488,77,148
17.7489,78,148
17.9537,79,153
18.1511,80,151
18.3466,81,146
18.5479,82,147
18.7487,83,148
18.9489,84,148
19.15,85,149
19.3486,86,148
19.5486,87,148
19.7492,88,149
19.9447,89,144
