time_s,seq,rtt_ms
2.017580,0,17.580126
2.200411,1,0.411266
2.400349,2,0.348506
2.600241,3,0.241186
2.800495,4,0.495150
3.000327,5,0.327386
3.200238,6,0.238066
3.400230,7,0.230026
3.600340,8,0.340266
3.800243,9,0.242990
4.000227,10,0.227186
4.200310,11,0.310146
4.400328,12,0.327870
4.600491,13,0.490918
4.800299,14,0.298602
5.000238,15,0.237558
5.200227,16,0.227374
5.400350,17,0.349723
5.600244,18,0.243869
5.800229,19,0.229256
6.000293,20,0.292905
6.200243,21,0.242954
6.400226,22,0.226378
6.600359,23,0.358847
6.800240,24,0.239776
7.000233,25,0.233452
7.200332,26,0.331549
7.400238,27,0.238390
7.600225,28,0.225470
7.800307,29,0.307494
8.000239,30,0.238718
8.200231,31,0.230640
8.401289,32,1.288737
8.600240,33,0.240465
8.800520,34,0.520214
9.000331,35,0.331185
9.200924,36,0.923840
9.400321,37,0.321016
9.600581,38,0.581247
9.800272,39,0.271510
10.000233,40,0.232790
10.201344,41,1.343641
10.401405,42,1.404699
10.600229,43,0.229180
10.802699,44,2.699079
11.002626,45,2.625958
11.201668,46,1.668122
11.400654,47,0.654173
11.602785,48,2.784524
11.800988,49,0.987504
12.000332,50,0.332175
12.202725,51,2.724842
12.400969,52,0.969114
12.600276,53,0.276122
12.801417,54,1.417352
13.003090,55,3.090172
13.202856,56,2.856061
13.402440,57,2.439721
13.602142,58,2.141970
13.803458,59,3.458169
14.001674,60,1.673505
14.201071,61,1.071088
14.404244,62,4.243885
14.603027,63,3.027454
14.800695,64,0.695114
15.001484,65,1.483817
15.201001,66,1.000609
15.436871,67,36.871444
15.631687,68,31.687351
15.801488,69,1.487713
16.002016,70,2.016406
16.201730,71,1.730429
16.435321,72,35.320897
16.601686,73,1.686140
16.800795,74,0.795453
17.002173,75,2.173499
17.201527,76,1.527394
17.400349,77,0.349280
17.612573,78,12.573189
17.826727,79,26.726952
18.023317,80,23.316820
18.216295,81,16.295246
18.402135,82,2.135130
18.618543,83,18.543071
18.823070,84,23.070456
19.000811,85,0.811404
19.202637,86,2.637499
19.535803,87,135.802950
19.732864,88,132.864007
19.802278,89,2.277857
20.001152,90,1.152132
20.226511,91,26.511472
20.401724,92,1.724113
20.603320,93,3.320270
20.800522,94,0.521638
21.006263,95,6.262675
21.348675,96,148.675063
21.478472,97,78.472216
21.815454,98,215.453740
21.815477,99,15.477202
22.003329,100,3.328894
22.203635,101,3.635089
22.402595,102,2.594911
22.601434,103,1.433700
22.801800,104,1.800319
23.002707,105,2.707193
23.202888,106,2.887966
23.401705,107,1.705481
23.600254,108,0.253800
23.806297,109,6.297360
24.022167,110,22.167305
24.202607,111,2.606887
24.400785,112,0.785182
24.666611,113,66.611148
24.853172,114,53.171592
25.001448,115,1.448360
25.201554,116,1.554311
25.403395,117,3.394990
25.682753,118,82.752708
25.808274,119,8.274449
26.000980,120,0.980289
26.230566,121,30.566484
26.401620,122,1.619770
26.601708,123,1.708082
26.846526,124,46.525978
27.232304,125,232.304183
27.232316,126,32.316388
27.406458,127,6.457820
27.603112,128,3.111699
27.806711,129,6.711071
28.211379,130,211.379145
28.211389,131,11.389453
28.412406,132,12.405700
28.604199,133,4.199260
28.804252,134,4.251863
29.001556,135,1.555688
29.200624,136,0.623814
29.403662,137,3.661887
29.600949,138,0.949032
29.802565,139,2.564560
