time_s,seq,rtt_ms
2.016244,0,16.244149
2.200225,1,0.225401
2.400325,2,0.325107
2.600240,3,0.239953
2.800430,4,0.429981
3.000277,5,0.276673
3.200241,6,0.240533
3.400228,7,0.227561
3.600238,8,0.238267
3.800235,9,0.235113
4.000229,10,0.229269
4.200363,11,0.362847
4.400237,12,0.236693
4.600344,13,0.343835
4.800296,14,0.296427
5.000235,15,0.235273
5.200228,16,0.228301
5.400332,17,0.332332
5.600225,18,0.225163
5.800233,19,0.233465
6.000279,20,0.278590
6.200236,21,0.236046
6.400561,22,0.560553
6.600246,23,0.246024
6.800241,24,0.240782
7.000232,25,0.232367
7.200566,26,0.566150
7.400236,27,0.235774
7.600743,28,0.742835
7.800260,29,0.260316
8.000829,30,0.829124
8.200660,31,0.659921
8.403312,32,3.312134
8.601776,33,1.775861
8.806373,34,6.373387
9.000535,35,0.534720
9.202316,36,2.315986
9.401498,37,1.498441
9.600602,38,0.602449
9.800522,39,0.522353
10.002582,40,2.582169
10.205507,41,5.507176
10.401707,42,1.706672
10.603781,43,3.781425
10.801576,44,1.576314
11.000834,45,0.834500
11.201415,46,1.415067
11.400242,47,0.241788
11.608266,48,8.265945
11.801449,49,1.449175
12.004697,50,4.697050
12.278180,51,78.179643
12.401149,52,1.149003
12.600372,53,0.372288
12.801010,54,1.009673
13.000590,55,0.590277
13.201600,56,1.599522
13.401172,57,1.172435
13.601617,58,1.617085
13.807061,59,7.061188
14.000746,60,0.745803
14.203751,61,3.751027
14.402349,62,2.348842
14.600522,63,0.522318
15.008178,64,208.178041
15.008191,65,8.191480
15.224837,66,24.837141
15.614460,67,214.459621
15.614472,68,14.472206
15.801213,69,1.213298
16.005477,70,5.476851
16.200648,71,0.647636
16.400236,72,0.235980
16.601238,73,1.237635
16.800351,74,0.351298
17.003288,75,3.287559
17.201947,76,1.947283
17.406633,77,6.632988
17.602750,78,2.750205
17.836144,79,36.143829
18.003087,80,3.086750
18.223114,81,23.113537
18.452488,82,52.487605
18.605986,83,5.986464
18.803298,84,3.298486
19.003080,85,3.079713
19.201750,86,1.750070
19.400586,87,0.586142
19.600812,88,0.811825
19.805184,89,5.184016
20.002520,90,2.519861
20.224642,91,24.641571
20.402398,92,2.398206
20.603374,93,3.373766
20.824978,94,24.977915
21.001914,95,1.914460
21.201590,96,1.590331
21.438398,97,38.397535
21.633379,98,33.378510
21.845851,99,45.850993
22.011134,100,11.133565
22.203827,101,3.826856
22.407824,102,7.824455
22.603873,103,3.872945
22.804432,104,4.432256
23.001519,105,1.519204
23.201998,106,1.997663
23.408444,107,8.443812
23.605929,108,5.929132
23.814005,109,14.004523
24.035053,110,35.053390
24.200225,111,0.225437
24.405193,112,5.193443
24.605601,113,5.600544
24.805416,114,5.416395
25.003386,115,3.385519
25.202151,116,2.150538
25.402471,117,2.470675
25.605805,118,5.804575
25.812529,119,12.528660
26.038279,120,38.278972
26.202224,121,2.223771
26.402346,122,2.345794
26.610125,123,10.124655
26.806497,124,6.497395
27.071545,125,71.545040
27.236696,126,36.695880
27.420868,127,20.868315
27.620909,128,20.908730
27.803211,129,3.211364
28.002013,130,2.012533
28.201230,131,1.230111
28.412576,132,12.576395
28.607307,133,7.307005
28.887726,134,87.726074
29.045743,135,45.742659
29.209182,136,9.181961
29.402247,137,2.247116
29.601864,138,1.863717
29.807238,139,7.238063
