time_s,seq,rtt_ms
2.021368,0,21.367525
2.200227,1,0.226591
2.400322,2,0.322469
2.600243,3,0.243315
2.800868,4,0.868371
3.000292,5,0.292049
3.200240,6,0.240227
3.400252,7,0.251923
3.600288,8,0.287961
3.800243,9,0.242807
4.000230,10,0.229503
4.200236,11,0.235541
4.400237,12,0.237387
4.600229,13,0.229083
4.800584,14,0.584121
5.000238,15,0.237785
5.200226,16,0.226491
5.400260,17,0.259544
5.600237,18,0.237177
5.800365,19,0.365359
6.000244,20,0.244310
6.200239,21,0.238686
6.400361,22,0.361023
6.600883,23,0.883064
6.800243,24,0.243043
7.000227,25,0.227429
7.200288,26,0.288182
7.400242,27,0.242140
7.600233,28,0.233275
7.800251,29,0.251004
8.000225,30,0.225134
8.200226,31,0.225579
8.400290,32,0.290306
8.600678,33,0.677570
8.800233,34,0.232651
9.000680,35,0.680280
9.200766,36,0.765840
9.400225,37,0.225305
9.600537,38,0.537114
9.800240,39,0.240047
10.000685,40,0.684611
10.200251,41,0.250696
10.400238,42,0.238116
10.600230,43,0.230225
10.800319,44,0.318758
11.000238,45,0.237593
11.201095,46,1.095053
11.400597,47,0.596532
11.600473,48,0.472944
11.800225,49,0.225281
12.000558,50,0.557790
12.201850,51,1.850020
12.400578,52,0.577551
12.603168,53,3.167864
12.800253,54,0.252717
13.000531,55,0.531189
13.200674,56,0.673734
13.400914,57,0.914360
13.600973,58,0.972515
13.801458,59,1.457876
14.000521,60,0.521179
14.201747,61,1.746513
14.409795,62,9.794974
14.600519,63,0.518641
14.800228,64,0.227993
15.001712,65,1.712320
15.200873,66,0.872501
15.401215,67,1.214957
15.600629,68,0.629050
15.800418,69,0.418215
16.000470,70,0.470293
16.200311,71,0.310996
16.400658,72,0.658455
16.602349,73,2.348735
16.800330,74,0.330090
17.001820,75,1.820061
17.201081,76,1.081079
17.400860,77,0.859820
17.600778,78,0.778363
17.856360,79,56.360425
18.001731,80,1.731125
18.228765,81,28.764783
18.401035,82,1.035105
18.639631,83,39.631399
18.806278,84,6.278403
19.013568,85,13.568343
19.223677,86,23.677446
19.401773,87,1.773475
19.628327,88,28.326755
19.801059,89,1.058736
20.000478,90,0.477513
20.201998,91,1.997769
20.401154,92,1.154190
20.600379,93,0.379114
20.801014,94,1.014227
21.006109,95,6.108904
21.238587,96,38.586677
21.402489,97,2.489089
21.600788,98,0.787786
21.842815,99,42.815407
22.001190,100,1.189957
22.203389,101,3.389468
22.401030,102,1.029605
22.605981,103,5.980725
22.800559,104,0.558966
23.001710,105,1.709591
23.202076,106,2.076035
23.401258,107,1.257584
23.600951,108,0.951037
23.802785,109,2.785209
24.000431,110,0.431170
24.200495,111,0.495065
24.405230,112,5.229679
24.601049,113,1.048856
24.800625,114,0.625495
25.006387,115,6.387239
25.289023,116,89.023426
25.406547,117,6.547354
25.619728,118,19.728375
25.846851,119,46.851140
26.039279,120,39.279415
26.403121,122,3.120502
26.601395,123,1.394854
26.807575,124,7.575029
27.002717,125,2.716640
27.213225,126,13.224522
27.426048,127,26.048457
27.625751,128,25.750694
27.800940,129,0.939565
28.001205,130,1.204807
28.202895,131,2.895252
28.649486,133,49.486398
28.802206,134,2.206450
29.001888,135,1.888020
29.206611,136,6.611203
29.410683,137,10.682652
29.610994,138,10.994037
29.813891,139,13.891215
