time_s,seq,rtt_ms
2.022206,0,22.205555
2.200429,1,0.429027
2.400349,2,0.348835
2.600243,3,0.242681
2.800228,4,0.228449
3.000282,5,0.282415
3.200239,6,0.239261
3.400227,7,0.227201
3.600243,8,0.242889
3.800244,9,0.243717
4.000229,10,0.228609
4.200273,11,0.273469
4.400237,12,0.237469
4.600225,13,0.225189
4.800360,14,0.360049
5.000242,15,0.242063
5.200779,16,0.778871
5.400257,17,0.257241
5.600238,18,0.238025
5.800232,19,0.231801
6.000304,20,0.303770
6.200238,21,0.237608
6.400234,22,0.233541
6.600670,23,0.670408
6.800239,24,0.238982
7.000228,25,0.228483
7.200315,26,0.314814
7.400736,27,0.736294
7.602773,28,2.773355
7.800902,29,0.901608
8.029640,30,29.639519
8.200445,31,0.444561
8.400329,32,0.329374
8.603150,33,3.150280
8.800722,34,0.722329
9.000755,35,0.755460
9.200589,36,0.589332
9.400499,37,0.498859
9.600543,38,0.543426
9.800696,39,0.696482
10.000800,40,0.800205
10.219019,41,19.019368
10.400485,42,0.484826
10.601093,43,1.092575
10.800603,44,0.602854
11.031753,45,31.753457
11.219506,46,19.505519
11.400440,47,0.439736
11.633185,48,33.184725
11.800749,49,0.749303
12.002480,50,2.480150
12.200476,51,0.475759
12.432565,52,32.565181
12.606657,53,6.657464
12.801267,54,1.266551
13.001883,55,1.883311
13.212582,56,12.581802
13.402804,57,2.804110
13.602523,58,2.522855
13.801302,59,1.301824
14.000813,60,0.813206
14.202437,61,2.436857
14.401608,62,1.608382
14.601376,63,1.375508
14.800924,64,0.924415
15.000762,65,0.761740
15.200798,66,0.798093
15.405318,67,5.317937
15.603605,68,3.605242
15.801633,69,1.633005
16.000417,70,0.416887
16.201942,71,1.942496
16.400455,72,0.455274
16.600417,73,0.417485
16.802413,74,2.412910
17.001763,75,1.763020
17.202647,76,2.646739
17.401085,77,1.085420
17.602659,78,2.658535
17.807377,79,7.376833
18.001656,80,1.655550
18.201253,81,1.253435
18.403573,82,3.572577
18.602146,83,2.145664
18.800905,84,0.904709
19.003936,85,3.936287
19.224460,86,24.460282
19.406353,87,6.352625
19.621712,88,21.712095
19.802615,89,2.614508
20.007612,90,7.611867
20.201476,91,1.476297
20.402705,92,2.704970
20.600289,93,0.288773
20.800424,94,0.424313
21.000603,95,0.602620
21.200305,96,0.304745
21.402747,97,2.747389
21.601346,98,1.345718
21.857018,99,57.017817
22.067751,100,67.751413
22.259408,101,59.408109
22.402178,102,2.177656
22.623773,103,23.772605
22.803611,104,3.610882
23.002117,105,2.117100
23.263029,106,63.028637
23.405752,107,5.751964
23.765864,108,165.864003
23.836623,109,36.623003
24.064043,110,64.042783
24.204078,111,4.077869
24.424295,112,24.295153
24.702537,113,102.536748
24.801556,114,1.556113
25.226036,115,226.035661
25.226048,116,26.048246
25.404790,117,4.790075
25.600862,118,0.862325
25.811107,119,11.107268
26.002267,120,2.266994
26.235493,121,35.493179
26.421980,122,21.979559
26.680631,123,80.630867
26.802851,124,2.851395
27.048547,125,48.546520
27.277461,126,77.460895
27.603414,127,203.414264
27.603859,128,3.858890
27.805951,129,5.951159
28.002053,130,2.053081
28.202252,131,2.252040
28.410119,132,10.119095
28.604597,133,4.596765
28.838074,134,38.073650
29.212312,135,212.311790
29.212332,136,12.332405
29.400763,137,0.762960
29.601380,138,1.379827
29.804007,139,4.006979
