time_s,seq,rtt_ms
1.022219,0,22.000
1.500641,1,0.000
2.009167,2,9.000
2.986021,3,486.000
3.485958,4,485.000
3.980582,5,480.000
4.468644,6,468.000
4.962690,7,462.000
5.484387,8,484.000
5.932795,9,432.000
6.506111,10,506.000
6.926708,11,426.000
7.477266,12,477.000
7.942641,13,442.000
8.510159,14,510.000
8.930538,15,430.000
9.436231,16,436.000
9.947341,17,447.000
10.464765,18,464.000
10.964690,19,464.000
11.492179,20,492.000
11.973716,21,473.000
12.507428,22,507.000
12.997914,23,497.000
13.458499,24,458.000
13.947431,25,447.000
14.436348,26,436.000
15.015873,27,515.000
15.493793,28,493.000
16.204778,29,704.000
16.455513,30,455.000
16.990440,31,490.000
17.665790,32,665.000
17.972338,33,472.000
18.484473,34,484.000
19.012676,35,512.000
19.455628,36,455.000
19.932193,37,432.000
