time_s,seq,rtt_ms
2.03255,0,32
2.30554,1,105
2.54846,2,148
2.74928,3,149
2.94742,4,147
3.14893,5,148
3.34534,6,145
3.54583,7,145
3.74856,8,148
3.94633,9,146
4.14631,10,146
4.3456,11,145
4.54784,12,147
4.74806,13,148
4.94874,14,148
5.14814,15,148
5.34661,16,146
5.54816,17,148
5.74437,18,144
5.9488,19,148
6.14761,20,147
6.35451,21,154
6.54816,22,148
6.74866,23,148
6.9466,24,146
7.147,25,146
7.34493,26,144
7.54851,27,148
7.74724,28,147
7.94979,29,149
8.15067,30,150
8.34775,31,147
8.55044,32,150
8.74478,33,144
8.94681,34,146
9.1488,35,148
9.35344,36,153
9.54908,37,149
9.74856,38,148
9.94615,39,146
10.1519,40,151
10.3485,41,148
10.5505,42,150
10.7483,43,148
10.9485,44,148
11.1477,45,147
11.349,46,149
11.5461,47,146
11.7505,48,150
11.9494,49,149
12.1461,50,146
12.3467,51,146
12.5516,52,151
12.7441,53,144
12.9497,54,149
13.1508,55,150
13.3458,56,145
13.5461,57,146
13.7483,58,148
13.9457,59,145
14.1456,60,145
14.3501,61,150
14.5488,62,148
14.7515,63,151
14.9478,64,147
15.1469,65,146
15.3479,66,147
15.5493,67,149
15.7514,68,151
15.9469,69,146
16.1472,70,147
16.349,71,148
16.5512,72,151
16.7493,73,149
16.9466,74,146
17.151,75,150
17.3458,76,145
17.5465,77,146
17.7491,78,149
17.944,79,143
18.1506,80,150
18.3471,81,147
18.5473,82,147
18.7448,83,144
18.9504,84,150
19.1504,85,150
19.349,86,148
19.5454,87,145
19.7497,88,149
19.9485,89,148
