time_s,seq,rtt_ms
2.0286,0,28
2.302,1,101
2.54855,2,148
2.74908,3,149
2.94839,4,148
3.14746,5,147
3.35303,6,153
3.55227,7,152
3.74751,8,147
3.94863,9,148
4.14791,10,147
4.35249,11,152
4.55007,12,150
4.74655,13,146
4.94602,14,146
5.14783,15,147
5.35063,16,150
5.54812,17,148
5.75308,18,153
5.95036,19,150
6.14794,20,147
6.34809,21,148
6.54785,22,147
6.75184,23,151
6.94461,24,144
7.15086,25,150
7.3485,26,148
7.54726,27,147
7.74608,28,146
7.94269,29,142
8.15074,30,150
8.34834,31,148
8.54935,32,149
8.74836,33,148
8.9478,34,147
9.14843,35,148
9.34817,36,148
9.54775,37,147
9.74892,38,148
9.94933,39,149
10.1523,40,152
10.3472,41,147
10.5504,42,150
10.7462,43,146
10.9448,44,144
11.1481,45,148
11.3492,46,149
11.5486,47,148
11.7483,48,148
11.944,49,144
12.1457,50,145
12.3465,51,146
12.5509,52,150
12.7488,53,148
12.9483,54,148
13.1475,55,147
13.3476,56,147
13.5454,57,145
13.7476,58,147
13.9491,59,149
14.1481,60,148
14.3442,61,144
14.5453,62,145
14.7477,63,147
14.9462,64,146
15.1494,65,149
15.3452,66,145
15.5473,67,147
15.7514,68,151
15.95,69,149
16.1477,70,147
16.347,71,147
16.5467,72,146
16.75,73,150
16.9471,74,147
17.1501,75,150
17.3516,76,151
17.5479,77,147
17.7492,78,149
17.9462,79,146
18.1479,80,147
18.3487,81,148
18.5494,82,149
18.7475,83,147
18.9503,84,150
19.1497,85,149
19.3506,86,150
19.5503,87,150
19.7464,88,146
19.9469,89,146
