time_s,seq,rtt_ms
1.025250,0,25.000
1.500323,1,0.000
2.000326,2,0.000
2.873059,3,373.000
3.370575,4,370.000
3.871843,5,371.000
4.383197,6,383.000
4.868415,7,368.000
5.369510,8,369.000
5.882079,9,382.000
6.372749,10,372.000
6.874279,11,374.000
7.370661,12,370.000
7.886990,13,386.000
8.368331,14,368.000
8.869569,15,369.000
9.375507,16,375.000
9.871834,17,371.000
10.378158,18,378.000
10.868379,19,368.000
11.380875,20,380.000
11.871788,21,371.000
12.367874,22,367.000
12.869611,23,369.000
13.376367,24,376.000
13.866936,25,366.000
14.368493,26,368.000
14.874583,27,374.000
15.376329,28,376.000
15.874233,29,374.000
16.370499,30,370.000
16.909391,31,409.000
17.384777,32,384.000
17.871426,33,371.000
18.378056,34,378.000
18.873501,35,373.000
19.375715,36,375.000
19.877136,37,377.000
