time_s,seq,rtt_ms
3.08254,0,1082
3.08254,2,682
3.08255,3,482
3.18507,5,185
3.34885,6,148
3.54405,7,144
3.75086,8,150
3.95096,9,150
4.15009,10,150
4.3468,11,146
4.54354,12,143
4.74815,13,148
4.94658,14,146
5.15027,15,150
5.35964,16,159
5.54757,17,147
5.75337,18,153
5.95449,19,154
6.1468,20,146
6.34812,21,148
6.54707,22,147
6.75332,23,153
6.94637,24,146
7.14931,25,149
7.35041,26,150
7.5487,27,148
7.74521,28,145
7.94852,29,148
8.14877,30,148
8.34441,31,144
8.54899,32,148
8.74626,33,146
8.94886,34,148
9.14982,35,149
9.34392,36,143
9.55004,37,150
9.7488,38,148
9.94968,39,149
10.1504,40,150
10.3503,41,150
10.5491,42,149
10.7433,43,143
10.9488,44,148
11.1488,45,148
11.5699,47,169
11.7542,48,154
11.9542,49,154
12.1437,50,143
12.3445,51,144
12.5504,52,150
12.7517,53,151
12.949,54,149
13.1488,55,148
13.349,56,148
13.5475,57,147
13.745,58,144
13.9479,59,147
14.1486,60,148
14.3471,61,147
14.5499,62,149
14.7538,63,153
14.9468,64,146
15.1539,65,153
15.3486,66,148
15.5485,67,148
15.7487,68,148
15.9467,69,146
16.3598,71,159
16.757,73,157
16.9618,74,161
17.1558,75,155
17.3494,76,149
17.5477,77,147
17.7534,78,153
17.9459,79,145
18.1488,80,148
18.3445,81,144
18.5511,82,151
18.7513,83,151
18.9463,84,146
19.1497,85,149
19.349,86,148
19.5513,87,151
19.75,88,150
19.9479,89,147
