time_s,seq,rtt_ms
2.0609,0,60
2.31139,1,111
2.54699,2,146
2.74925,3,149
2.95259,4,152
3.14458,5,144
3.34404,6,144
3.5529,7,152
3.75231,8,152
3.95036,9,150
4.15564,10,155
4.34885,11,148
4.54789,12,147
4.75131,13,151
4.94715,14,147
5.14768,15,147
5.35356,16,153
5.54757,17,147
5.7501,18,150
5.94612,19,146
6.17405,20,174
6.35247,21,152
6.54981,22,149
6.76939,23,169
6.94568,24,145
7.14805,25,148
7.34993,26,149
7.56784,27,167
7.7488,28,148
7.94396,29,143
8.15112,30,151
8.34523,31,145
8.55924,32,159
8.7543,33,154
8.94979,34,149
9.1487,35,148
9.34393,36,143
9.54947,37,149
9.74664,38,146
9.94909,39,149
10.1482,40,148
10.349,41,148
10.5495,42,149
10.748,43,147
10.9474,44,147
11.1502,45,150
11.3507,46,150
11.5509,47,150
11.7493,48,149
11.945,49,145
12.1466,50,146
12.3464,51,146
12.5499,52,149
12.7478,53,147
12.9512,54,151
13.1481,55,148
13.3477,56,147
13.5459,57,145
13.7482,58,148
13.9487,59,148
14.1456,60,145
14.3452,61,145
14.5477,62,147
14.7495,63,149
14.9452,64,145
15.1482,65,148
15.3471,66,147
15.5533,67,153
15.7586,68,158
15.9467,69,146
16.1464,70,146
16.3481,71,148
16.5507,72,150
16.7445,73,144
16.9469,74,146
17.1494,75,149
17.3455,76,145
17.5449,77,144
17.7484,78,148
17.9468,79,146
18.1433,80,143
18.3494,81,149
18.5473,82,147
18.7546,83,154
18.9453,84,145
19.1462,85,146
19.3486,86,148
19.5491,87,149
19.7512,88,151
19.9469,89,146
