time_s,seq,rtt_ms
2.02932,0,29
2.29403,1,94
2.5786,2,178
2.76073,3,160
2.97593,4,175
3.15954,5,159
3.34356,6,143
3.54878,7,148
3.75257,8,152
3.95028,9,150
4.14691,10,146
4.34413,11,144
4.54693,12,146
4.74548,13,145
4.94893,14,148
5.14841,15,148
5.34644,16,146
5.54967,17,149
5.751,18,150
5.94647,19,146
6.14657,20,146
6.34764,21,147
6.55096,22,150
6.74562,23,145
6.94783,24,147
7.15063,25,150
7.3494,26,149
7.54572,27,145
7.75082,28,150
7.951,29,150
8.14615,30,146
8.34739,31,147
8.54813,32,148
8.74777,33,147
8.94841,34,148
9.14507,35,145
9.34852,36,148
9.54702,37,147
9.74646,38,146
9.94903,39,149
10.1513,40,151
10.3496,41,149
10.5436,42,143
10.7468,43,146
10.9486,44,148
11.164,45,164
11.3547,46,154
11.7478,48,147
11.9647,49,164
12.1449,50,144
12.3489,51,148
12.5497,52,149
12.7457,53,145
12.9493,54,149
13.1501,55,150
13.3476,56,147
13.5426,57,142
13.7484,58,148
13.9498,59,149
14.1472,60,147
14.3498,61,149
14.5517,62,151
14.7456,63,145
14.9495,64,149
15.1481,65,148
15.348,66,147
15.546,67,145
15.7467,68,146
15.9442,69,144
16.177,70,176
16.3583,71,158
16.5525,72,152
16.9776,74,177
17.1491,75,149
17.3473,76,147
17.5513,77,151
17.7469,78,146
17.9493,79,149
18.1447,80,144
18.3507,81,150
18.5513,82,151
18.7462,83,146
18.9452,84,145
19.1482,85,148
19.3517,86,151
19.5494,87,149
19.7489,88,148
19.9472,89,147
