time_s,seq,rtt_ms
2.04326,0,43
2.30631,1,106
2.54511,2,145
2.74871,3,148
2.94707,4,147
3.14956,5,149
3.34918,6,149
3.54753,7,147
3.75087,8,150
3.94772,9,147
4.14975,10,149
4.34767,11,147
4.54832,12,148
4.74855,13,148
4.9465,14,146
5.14863,15,148
5.34806,16,148
5.5528,17,152
5.74574,18,145
5.95075,19,150
6.14903,20,149
6.34727,21,147
6.54393,22,143
6.74699,23,146
6.94973,24,149
7.14979,25,149
7.34703,26,147
7.54596,27,145
7.7513,28,151
7.94703,29,147
8.14761,30,147
8.34911,31,149
8.54779,32,147
8.74818,33,148
8.95097,34,150
9.14761,35,147
9.34451,36,144
9.54887,37,148
9.74854,38,148
9.94817,39,148
10.1439,40,143
10.351,41,150
10.5435,42,143
10.7491,43,149
10.9459,44,145
11.1452,45,145
11.3518,46,151
11.5475,47,147
11.7449,48,144
11.9509,49,150
12.1496,50,149
12.3459,51,145
12.5485,52,148
12.7467,53,146
12.9496,54,149
13.1479,55,147
13.3485,56,148
13.5483,57,148
13.7474,58,147
13.945,59,145
14.1466,60,146
14.3475,61,147
14.5506,62,150
14.7473,63,147
14.9441,64,144
15.147,65,146
15.3448,66,144
15.5517,67,151
15.7485,68,148
15.9491,69,149
16.15,70,149
16.3436,71,143
16.5467,72,146
16.7481,73,148
16.9443,74,144
17.1469,75,146
17.3497,76,149
17.5503,77,150
17.7485,78,148
17.9433,79,143
18.1466,80,146
18.3533,81,153
18.548,82,148
18.7535,83,153
18.9429,84,142
19.1466,85,146
19.3504,86,150
19.5463,87,146
19.7491,88,149
19.9507,89,150
