time_s,seq,rtt_ms
2.02938,0,29
2.30552,1,105
2.55071,2,150
2.75195,3,151
2.94753,4,147
3.14714,5,147
3.34424,6,144
3.54997,7,149
3.74863,8,148
3.94811,9,148
4.14789,10,147
4.34399,11,143
4.54615,12,146
4.74547,13,145
4.94852,14,148
5.14826,15,148
5.34642,16,146
5.54965,17,149
5.7495,18,149
5.94636,19,146
6.14655,20,146
6.34786,21,147
6.55117,22,151
6.74583,23,145
6.94806,24,148
7.14902,25,149
7.34974,26,149
7.54626,27,146
7.74966,28,149
7.94973,29,149
8.14628,30,146
8.34752,31,147
8.54661,32,146
8.74782,33,147
8.94845,34,148
9.14495,35,144
9.34857,36,148
9.54706,37,147
9.74648,38,146
9.94903,39,149
10.1513,40,151
10.3497,41,149
10.5433,42,143
10.7468,43,146
10.9485,44,148
11.15,45,149
11.347,46,146
11.5456,47,145
11.7471,48,147
11.9452,49,145
12.1455,50,145
12.3494,51,149
12.5501,52,150
12.7462,53,146
12.9484,54,148
13.1491,55,149
13.3475,56,147
13.5425,57,142
13.7483,58,148
13.9489,59,148
14.1471,60,147
14.3497,61,149
14.5516,62,151
14.7456,63,145
14.9494,64,149
15.1477,65,147
15.3479,66,147
15.5459,67,145
15.7466,68,146
15.9442,69,144
16.1478,70,147
16.3505,71,150
16.5486,72,148
16.7455,73,145
16.9478,74,147
17.1497,75,149
17.3473,76,147
17.5504,77,150
17.7464,78,146
17.9481,79,148
18.1445,80,144
18.351,81,150
18.5488,82,148
18.745,83,145
18.9458,84,145
19.1468,85,146
19.351,86,150
19.5495,87,149
19.7484,88,148
19.9465,89,146
