time_s,seq,rtt_ms
2.03402,0,34
2.30685,1,106
2.54814,2,148
2.74936,3,149
2.94775,4,147
3.14893,5,148
3.34618,6,146
3.54655,7,146
3.74884,8,148
3.94719,9,147
4.14558,10,145
4.3459,11,145
4.54722,12,147
4.74679,13,146
4.94859,14,148
5.1475,15,147
5.34816,16,148
5.54683,17,146
5.7448,18,144
5.94752,19,147
6.1485,20,148
6.35402,21,154
6.54737,22,147
6.74884,23,148
6.94616,24,146
7.14839,25,148
7.34511,26,145
7.5488,27,148
7.74752,28,147
7.95009,29,150
8.15133,30,151
8.34755,31,147
8.55007,32,150
8.74715,33,147
8.94921,34,149
9.1481,35,148
9.35211,36,152
9.5497,37,149
9.749,38,149
9.94654,39,146
10.1518,40,151
10.3497,41,149
10.5493,42,149
10.7493,43,149
10.9494,44,149
11.1466,45,146
11.3491,46,149
11.546,47,146
11.7507,48,150
11.9492,49,149
12.1465,50,146
12.3481,51,148
12.552,52,151
12.7451,53,145
12.9493,54,149
13.1506,55,150
13.3463,56,146
13.5462,57,146
13.7487,58,148
13.9447,59,144
14.1453,60,145
14.3502,61,150
14.549,62,148
14.7512,63,151
14.9475,64,147
15.1484,65,148
15.3484,66,148
15.5489,67,148
15.7514,68,151
15.9472,69,147
16.1478,70,147
16.3495,71,149
16.5506,72,150
16.7487,73,148
16.9469,74,146
17.151,75,150
17.3454,76,145
17.5471,77,147
17.7496,78,149
17.9442,79,144
18.1514,80,151
18.3486,81,148
18.5479,82,147
18.7451,83,145
18.9508,84,150
19.1508,85,150
19.3493,86,149
19.5458,87,145
19.75,88,149
19.9486,89,148
