time_s,seq,rtt_ms
2.02229,0,22
2.37254,1,172
2.58198,2,181
2.78762,3,187
2.98963,4,189
3.23322,5,233
3.44837,6,248
3.6138,7,213
3.79873,8,198
3.94308,9,143
4.1118,10,111
4.31641,11,116
4.51411,12,114
4.7159,13,115
4.92226,14,122
5.12233,15,122
5.32513,16,125
5.52226,17,122
5.7274,18,127
5.92682,19,126
6.12458,20,124
6.3255,21,125
6.52465,22,124
6.7275,23,127
6.9291,24,129
7.12773,25,127
7.3297,26,129
7.53127,27,131
7.73456,28,134
7.9342,29,134
8.13473,30,134
8.34196,31,141
8.54853,32,148
8.74501,33,145
8.941,34,140
9.14382,35,143
9.36772,36,167
9.57025,37,170
9.71739,38,117
9.91335,39,113
10.1248,40,124
10.3243,41,124
10.5274,42,127
10.7313,43,131
10.9379,44,137
11.1417,45,141
11.3439,46,143
11.5451,47,145
11.7421,48,142
11.9465,49,146
12.1506,50,150
12.3446,51,144
12.5477,52,147
12.7473,53,147
12.9489,54,148
13.1494,55,149
13.3464,56,146
13.5498,57,149
13.7449,58,144
13.9456,59,145
14.1494,60,149
14.3485,61,148
14.5508,62,150
14.7443,63,144
14.9496,64,149
15.1482,65,148
15.3528,66,152
15.5479,67,147
15.7512,68,151
15.9629,69,162
16.1589,70,158
16.3647,71,164
16.5689,72,168
16.7721,73,172
16.9774,74,177
17.1787,75,178
17.394,76,193
17.5894,77,189
17.8062,78,206
18.042,79,241
18.2456,80,245
18.3822,81,182
18.5793,82,179
18.7052,83,105
18.9087,84,108
19.109,85,109
19.316,86,116
19.5194,87,119
19.7239,88,123
19.9242,89,124
