time_s,seq,rtt_ms
2.02048,0,20
2.36988,1,169
2.58248,2,182
2.79269,3,192
2.99396,4,193
3.21501,5,215
3.4479,6,247
3.64256,7,242
3.78669,8,186
3.95931,9,159
4.11137,10,111
4.31644,11,116
4.51451,12,114
4.72117,13,121
4.92034,14,120
5.12368,15,123
5.32879,16,128
5.52356,17,123
5.72891,18,128
5.93166,19,131
6.12904,20,129
6.32722,21,127
6.5285,22,128
6.72384,23,123
6.92678,24,126
7.13035,25,130
7.33483,26,134
7.53614,27,136
7.73513,28,135
7.93816,29,138
8.13417,30,134
8.33418,31,134
8.53922,32,139
8.74229,33,142
8.94128,34,141
9.14365,35,143
9.34574,36,145
9.54441,37,144
9.75013,38,150
9.94964,39,149
10.1507,40,150
10.3503,41,150
10.5578,42,157
10.7615,43,161
10.9687,44,168
11.1808,45,180
11.383,46,182
11.5988,47,198
11.793,48,192
12.0428,49,242
12.2461,50,246
12.3907,51,190
12.584,52,183
12.7028,53,102
12.9051,54,105
13.1114,55,111
13.3137,56,113
13.5165,57,116
13.7215,58,121
13.922,59,121
14.1192,60,119
14.3233,61,123
14.5251,62,125
14.7225,63,122
14.9209,64,120
15.1235,65,123
15.3223,66,122
15.5212,67,121
15.7253,68,125
15.9248,69,124
16.1294,70,129
16.3307,71,130
16.5342,72,134
16.7331,73,133
16.9384,74,138
17.1386,75,138
17.3333,76,133
17.5358,77,135
17.7388,78,138
17.9411,79,141
18.1444,80,144
18.3428,81,142
18.5412,82,141
18.7483,83,148
18.9493,84,149
19.151,85,151
19.3557,86,155
19.5653,87,165
19.771,88,170
19.9759,89,175
