time_s,seq,rtt_ms
2.02306,0,23
2.36965,1,169
2.58189,2,181
2.79266,3,192
2.99524,4,195
3.22346,5,223
3.44362,6,243
3.64064,7,240
3.78131,8,181
3.96321,9,163
4.10714,10,107
4.31316,11,113
4.51531,12,115
4.71544,13,115
4.91919,14,119
5.12307,15,123
5.32713,16,127
5.52592,17,125
5.72516,18,125
5.92815,19,128
6.129,20,129
6.32622,21,126
6.5266,22,126
6.72662,23,126
6.92912,24,129
7.12808,25,128
7.33235,26,132
7.53267,27,132
7.73372,28,133
7.93461,29,134
8.13535,30,135
8.3433,31,143
8.5398,32,139
8.7426,33,142
8.94528,34,145
9.14022,35,140
9.34683,36,146
9.54629,37,146
9.75086,38,150
9.9482,39,148
10.154,40,154
10.357,41,156
10.554,42,154
10.7655,43,165
10.9718,44,171
11.1743,45,174
11.3856,46,185
11.5929,47,192
11.792,48,191
12.039,49,239
12.2434,50,243
12.411,51,210
12.5877,52,187
12.7026,53,102
12.9028,54,102
13.1136,55,113
13.3167,56,116
13.5152,57,115
13.717,58,117
13.9191,59,119
14.1234,60,123
14.3183,61,118
14.5216,62,121
14.7249,63,124
14.9195,64,119
15.1243,65,124
15.3215,66,121
15.5234,67,123
15.7269,68,126
15.9264,69,126
16.1306,70,130
16.3304,71,130
16.5322,72,132
16.7315,73,131
16.9383,74,138
17.137,75,136
17.3361,76,136
17.543,77,143
17.743,78,142
17.9439,79,143
18.143,80,142
18.3432,81,143
18.5469,82,146
18.7436,83,143
18.9505,84,150
19.152,85,152
19.3535,86,153
19.5633,87,163
19.766,88,166
19.9733,89,173
