time_s,seq,rtt_ms
1.011067,0,11.000
1.500255,1,0.000
2.000258,2,0.000
2.685158,3,185.000
3.185615,4,185.000
3.679578,5,179.000
4.186025,6,186.000
4.674376,7,174.000
5.186102,8,186.000
5.674901,9,174.000
6.179755,10,179.000
6.685068,11,185.000
7.180498,12,180.000
7.675100,13,175.000
8.175116,14,175.000
8.686996,15,186.000
9.181400,16,181.000
9.681749,17,181.000
10.187558,18,187.000
10.677220,19,177.000
11.176552,20,176.000
11.682585,21,182.000
12.177970,22,177.000
12.678490,23,178.000
13.183390,24,183.000
13.677757,25,177.000
14.177726,26,177.000
14.683804,27,183.000
15.178406,28,178.000
15.684638,29,184.000
16.184356,30,184.000
16.679453,31,179.000
17.179118,32,179.000
17.679422,33,179.000
18.179240,34,179.000
18.690192,35,190.000
19.178730,36,178.000
19.689610,37,189.000
