time_s,seq,rtt_ms
2.02048,0,20
2.36676,1,166
2.57674,2,176
2.79168,3,191
2.99515,4,195
3.19299,5,192
3.41073,6,210
3.63982,7,239
3.8431,8,243
3.99895,9,198
4.20206,10,202
4.31797,11,117
4.51846,12,118
4.72144,13,121
4.91928,14,119
5.12533,15,125
5.32987,16,129
5.5292,17,129
5.73238,18,132
5.93537,19,135
6.13392,20,133
6.33583,21,135
6.53566,22,135
6.73115,23,131
6.93136,24,131
7.134,25,133
7.33216,26,132
7.53849,27,138
7.73777,28,137
7.93939,29,139
8.13683,30,136
8.33554,31,135
8.54313,32,143
8.74452,33,144
8.94226,34,142
9.146,35,145
9.34831,36,148
9.54615,37,146
9.75229,38,152
9.95117,39,151
10.1522,40,152
10.356,41,155
10.5554,42,155
10.7579,43,157
10.9656,44,165
11.1719,45,171
11.3756,46,175
11.5905,47,190
11.7983,48,198
11.9986,49,198
12.2442,50,244
12.4474,51,247
12.5991,52,199
12.7897,53,189
12.9013,54,101
13.1064,55,106
13.3089,56,108
13.5141,57,114
13.7186,58,118
13.9195,59,119
14.116,60,116
14.3262,61,126
14.5228,62,122
14.7254,63,125
14.9202,64,120
15.1234,65,123
15.3207,66,120
15.5202,67,120
15.7253,68,125
15.9258,69,125
16.1317,70,131
16.3218,71,121
16.5192,72,119
16.6924,73,92
16.8988,74,98
17.1052,75,105
17.3072,76,107
17.5134,77,113
17.7156,78,115
17.9172,79,117
18.1221,80,122
18.3253,81,125
18.5255,82,125
18.731,83,131
18.9235,84,123
19.1267,85,126
19.3287,86,128
19.5318,87,131
19.7285,88,128
19.927,89,126
