time_s,seq,rtt_ms
2.02306,0,23
2.37206,1,172
2.57411,2,174
2.79614,3,196
3.00434,4,204
3.23196,5,231
3.43493,6,234
3.62283,7,222
3.79846,8,198
3.9072,9,107
4.11961,10,119
4.31544,11,115
4.51963,12,119
4.72351,13,123
4.92092,14,120
5.12363,15,123
5.33695,16,136
5.50402,17,104
5.6943,18,94
5.89576,19,95
6.1027,20,102
6.2968,21,96
6.50328,22,103
6.70349,23,103
6.90165,24,101
7.10426,25,104
7.30522,26,105
7.50429,27,104
7.71066,28,110
7.91029,29,110
8.11126,30,111
8.28475,31,84
8.506,32,105
8.67063,33,70
8.84342,34,43
9.04754,35,47
9.25391,36,53
9.45859,37,58
9.66049,38,60
9.8612,39,61
10.0664,40,66
10.2681,41,68
10.4719,42,71
10.6788,43,78
10.8788,44,78
11.0852,45,85
11.2825,46,82
11.4828,47,82
11.6872,48,87
11.8886,49,88
12.0893,50,89
12.2939,51,93
12.4963,52,96
12.6963,53,96
12.8976,54,97
13.1025,55,102
13.3029,56,102
13.5047,57,104
13.7096,58,109
13.91,59,109
14.1129,60,112
14.3168,61,116
14.5144,62,114
14.717,63,116
14.9185,64,118
15.12,65,119
15.3217,66,121
15.516,67,116
15.7272,68,127
15.9357,69,135
16.1478,70,147
16.3606,71,160
16.5698,72,169
16.7835,73,183
16.9953,74,195
17.2046,75,204
17.442,76,241
17.6451,77,245
17.7899,78,189
17.9911,79,191
18.1073,80,107
18.3114,81,111
18.5181,82,118
18.7242,83,124
18.9226,84,122
19.123,85,123
19.3224,86,122
19.5269,87,126
19.7232,88,123
19.9289,89,128
