time_s,seq,rtt_ms
2.02647,0,26
2.37689,1,176
2.58011,2,180
2.79999,3,199
2.98679,4,186
3.21883,5,218
3.44396,6,243
3.64635,7,246
3.78854,8,188
3.95931,9,159
4.10738,10,107
4.31442,11,114
4.51016,12,110
4.71793,13,117
4.91936,14,119
5.12019,15,120
5.32083,16,120
5.52077,17,120
5.7267,18,126
5.92499,19,124
6.12499,20,124
6.32713,21,127
6.52701,22,127
6.72674,23,126
6.92916,24,129
7.12869,25,128
7.33181,26,131
7.53981,27,139
7.73457,28,134
7.93497,29,134
8.14247,30,142
8.33887,31,138
8.54201,32,142
8.74304,33,143
8.94275,34,142
9.14626,35,146
9.34798,36,147
9.54697,37,146
9.75246,38,152
9.95151,39,151
10.1543,40,154
10.3552,41,155
10.5586,42,158
10.7616,43,161
10.9691,44,169
11.1781,45,178
11.3811,46,181
11.5946,47,194
11.7969,48,196
12.0387,49,238
12.2447,50,244
12.3837,51,183
12.5849,52,184
12.7013,53,101
12.9064,54,106
13.1105,55,110
13.3111,56,111
13.5162,57,116
13.7138,58,113
13.9216,59,121
14.1204,60,120
14.3191,61,119
14.5241,62,124
14.7213,63,121
14.922,64,121
15.1322,65,132
15.3221,66,122
15.5249,67,124
15.7277,68,127
15.9279,69,127
16.128,70,127
16.3286,71,128
16.5313,72,131
16.7315,73,131
16.9339,74,133
17.1316,75,131
17.3393,76,139
17.5391,77,139
17.7382,78,138
17.9429,79,142
18.1455,80,145
18.3454,81,145
18.541,82,141
18.7466,83,146
18.9534,84,153
19.1481,85,148
19.353,86,153
19.5647,87,164
19.7724,88,172
19.9773,89,177
