time_s,seq,rtt_ms
2.02392,0,23
3.20241,6,2
3.43972,7,39
3.63004,8,30
3.83183,9,31
4.02839,10,28
4.40434,12,4
4.62517,13,25
5.21648,16,16
5.60621,18,6
6.01395,20,13
6.20231,21,2
6.42599,22,25
6.63894,23,38
6.84662,24,46
7.05902,25,59
7.27039,26,70
7.47591,27,75
7.68617,28,86
7.89869,29,98
8.42105,32,21
8.61935,33,19
8.82176,34,21
9.01658,35,16
9.20581,36,5
9.42361,37,23
9.62737,38,27
9.83291,39,32
10.0419,40,41
10.2451,41,45
10.4489,42,48
10.6542,43,54
10.8497,44,49
11.0613,45,61
11.266,46,65
11.4598,47,59
11.6709,48,70
11.8724,49,72
12.0759,50,75
12.2831,51,83
12.4708,52,70
12.6591,53,59
12.8445,54,44
13.0703,55,70
13.2686,56,68
13.469,57,69
13.6762,58,76
13.873,59,73
14.0803,60,80
14.2829,61,82
14.5055,62,105
14.6707,63,70
14.8428,64,42
15.0504,65,50
15.2532,66,53
15.4541,67,54
15.6625,68,62
15.8655,69,65
16.067,70,66
16.2588,71,58
16.4727,72,72
16.8309,74,30
17.0026,75,2
17.2146,76,14
17.4023,77,2
17.6021,78,2
17.8021,79,2
18.0411,80,41
18.2391,81,39
18.448,82,47
18.6524,83,52
18.8548,84,54
19.0406,85,40
19.2446,86,44
19.4504,87,50
19.6582,88,58
19.8573,89,57
