time_s,seq,rtt_ms
2.02904,0,29
2.23489,1,34
2.44102,2,41
2.6584,3,58
2.8342,4,34
3.03937,5,39
3.24759,6,47
3.43183,7,31
3.63929,8,39
4.06012,10,60
4.22542,11,25
4.43222,12,32
4.63771,13,37
4.84121,14,41
5.04857,15,48
5.24093,16,40
5.45045,17,50
5.63168,18,31
5.8073,19,7
6.01608,20,16
6.20394,21,3
6.4081,22,8
6.62541,23,25
6.81918,24,19
7.02781,25,27
7.22465,26,24
7.44983,27,49
7.62153,28,21
7.82367,29,23
8.07161,30,71
8.20683,31,6
8.44135,32,41
8.62979,33,29
8.80275,34,2
9.02519,35,25
9.20214,36,2
9.4163,37,16
9.61689,38,16
9.80889,39,8
10.0082,40,8
10.2141,41,14
10.416,42,16
10.6174,43,17
10.8282,44,28
11.0216,45,21
11.2226,46,22
11.4325,47,32
11.6399,48,39
12.0144,50,14
12.2409,51,40
12.4452,52,45
12.6473,53,47
12.8533,54,53
13.0582,55,58
13.262,56,62
13.4599,57,59
13.6647,58,64
13.8709,59,70
14.068,60,68
14.2739,61,73
14.4771,62,77
14.6789,63,78
14.8842,64,84
15.0753,65,75
15.3006,66,100
15.4878,67,87
16.2028,71,2
16.4048,72,4
16.6024,73,2
16.8706,74,70
17.0707,75,70
17.2523,76,52
17.4566,77,56
17.6648,78,64
17.8639,79,63
18.0613,80,61
18.2703,81,70
18.4713,82,71
18.6744,83,74
18.8772,84,77
19.0791,85,79
19.2853,86,85
19.4734,87,73
19.689,88,89
19.8871,89,87
