time_s,throughput_bps
2.500,0.000
3.000,0.000
3.500,0.000
4.000,0.000
4.500,0.000
5.000,0.000
5.500,0.000
6.000,0.000
6.500,0.000
7.000,0.000
7.500,0.000
8.000,0.000
8.500,0.000
9.000,0.000
9.500,0.000
10.000,0.000
10.500,0.000
11.000,0.000
11.500,0.000
12.000,0.000
12.500,0.000
13.000,0.000
13.500,0.000
14.000,0.000
14.500,0.000
15.000,0.000
15.500,0.000
16.000,0.000
16.500,0.000
17.000,0.000
17.500,0.000
18.000,0.000
18.500,0.000
19.000,0.000
19.500,0.000
20.000,0.000
