time_s,seq,rtt_ms
2.07116,0,71
2.47426,2,74
2.6667,3,66
3.51348,7,113
3.76505,8,165
3.94349,9,143
4.15038,10,150
4.35184,11,151
4.55008,12,150
4.74746,13,147
4.94621,14,146
5.14775,15,147
5.34623,16,146
5.54886,17,148
5.75792,18,157
5.9513,19,151
6.15005,20,150
6.3505,21,150
6.54733,22,147
6.74752,23,147
6.94864,24,148
7.15141,25,151
7.34588,26,145
7.54869,27,148
7.74962,28,149
7.95033,29,150
8.14485,30,144
8.3502,31,150
8.55062,32,150
8.74871,33,148
8.94792,34,147
9.1476,35,147
9.35066,36,150
9.54891,37,148
9.74618,38,146
9.94905,39,149
10.1475,40,147
10.3462,41,146
10.5521,42,152
10.7507,43,150
10.9506,44,150
11.3481,46,148
11.5657,47,165
11.9624,49,162
12.1685,50,168
12.3482,51,148
12.5447,52,144
12.7526,53,152
12.9515,54,151
13.1494,55,149
13.3465,56,146
13.5494,57,149
13.7499,58,149
13.9475,59,147
14.144,60,143
14.3492,61,149
14.5498,62,149
14.7487,63,148
14.9494,64,149
15.1517,65,151
15.3466,66,146
15.5493,67,149
15.7502,68,150
15.9499,69,149
16.1474,70,147
16.6729,73,72
17.1348,75,134
17.3475,76,147
17.5466,77,146
17.7481,78,148
17.9483,79,148
18.1469,80,146
18.3525,81,152
18.5462,82,146
18.7489,83,148
18.9448,84,144
19.1538,85,153
19.353,86,152
19.5484,87,148
19.7484,88,148
19.9469,89,146
