time_s,seq,rtt_ms
2.08253,0,82
2.32664,1,126
2.55177,2,151
2.75479,3,154
2.95202,4,152
3.14583,5,145
3.34668,6,146
3.54602,7,146
3.75007,8,150
3.9447,9,144
4.14527,10,145
4.34745,11,147
4.55199,12,151
4.75118,13,151
4.94704,14,147
5.14812,15,148
5.35179,16,151
5.58174,17,181
5.78154,18,181
5.95966,19,159
6.14907,20,149
6.36283,21,162
6.57516,22,175
6.7952,23,195
6.95581,24,155
7.14916,25,149
7.34795,26,147
7.55025,27,150
7.74699,28,146
7.95246,29,152
9.34937,36,149
9.55313,37,153
9.74737,38,147
9.94835,39,148
10.1516,40,151
10.3782,41,178
10.7602,43,160
10.9515,44,151
11.1458,45,145
11.3463,46,146
11.5481,47,148
11.751,48,151
11.9468,49,146
12.1485,50,148
12.3522,51,152
12.5534,52,153
12.7587,53,158
13.1684,55,168
13.3438,56,143
13.5484,57,148
13.7512,58,151
13.9472,59,147
14.1473,60,147
14.3465,61,146
14.5481,62,148
14.7555,63,155
14.9476,64,147
15.1485,65,148
15.3464,66,146
15.5514,67,151
15.7522,68,152
15.9495,69,149
16.1495,70,149
16.3547,71,154
16.5703,72,170
16.753,73,152
16.9477,74,147
17.1521,75,152
17.3503,76,150
17.5586,77,158
17.7477,78,147
17.9664,79,166
18.1606,80,160
18.3482,81,148
18.5517,82,151
18.7489,83,148
18.9545,84,154
19.146,85,145
19.3495,86,149
19.5462,87,146
19.7486,88,148
19.9481,89,148
