time_s,seq,rtt_ms
2.04422,0,44
2.84497,4,44
3.05903,5,59
3.34682,6,146
3.55113,7,151
3.74778,8,147
3.94547,9,145
4.15314,10,153
4.39407,11,194
4.60147,12,201
4.93151,14,131
5.26499,16,64
5.45187,17,51
5.652,18,51
5.85989,19,59
6.07896,20,78
6.35186,21,151
6.55124,22,151
6.74777,23,147
6.95529,24,155
7.15023,25,150
7.34656,26,146
7.5466,27,146
7.74849,28,148
7.94704,29,147
8.14676,30,146
8.39478,31,194
8.55388,32,153
8.7801,33,180
8.98204,34,182
9.19883,35,198
9.34644,36,146
9.54879,37,148
9.7492,38,149
9.94842,39,148
10.1446,40,144
10.3524,41,152
10.5482,42,148
10.7478,43,147
10.9485,44,148
11.1462,45,146
11.3471,46,147
11.5478,47,147
11.7447,48,144
11.9454,49,145
12.1511,50,151
12.3473,51,147
12.7506,53,150
12.9564,54,156
13.1491,55,149
13.3457,56,145
13.5492,57,149
13.746,58,146
13.9476,59,147
14.1515,60,151
14.5497,62,149
14.7484,63,148
14.9475,64,147
15.1499,65,149
15.3565,66,156
15.55,67,149
15.752,68,151
15.9497,69,149
16.1466,70,146
16.382,71,181
16.5938,72,193
16.7577,73,157
16.9624,74,162
17.5465,77,146
17.7455,78,145
17.948,79,148
18.1526,80,152
18.3492,81,149
18.5474,82,147
18.7481,83,148
18.9467,84,146
19.1485,85,148
19.3443,86,144
19.5514,87,151
19.7448,88,144
19.9479,89,147
