time_s,seq,rtt_ms
1.018450,0,18.000
1.500455,1,0.000
2.000449,2,0.000
3.008797,3,508.000
3.527092,4,527.000
4.009288,5,509.000
4.499928,6,499.000
5.005108,7,505.000
5.505002,8,505.000
6.000444,9,500.000
6.500849,10,500.000
7.000129,11,500.000
7.509231,12,509.000
8.000844,13,500.000
8.505495,14,505.000
9.005218,15,505.000
9.504545,16,504.000
10.008647,17,508.000
10.504504,18,504.000
11.004623,19,504.000
11.504434,20,504.000
12.008896,21,508.000
12.513835,22,513.000
13.000700,23,500.000
13.504775,24,504.000
14.000776,25,500.000
14.500823,26,500.000
15.099849,27,599.000
15.506564,28,506.000
16.006627,29,506.000
16.507187,30,507.000
17.002522,31,502.000
17.502283,32,502.000
18.002366,33,502.000
18.511171,34,511.000
19.001911,35,501.000
19.501733,36,501.000
