time_s,throughput_Mbps,rxBytes_total
2,0,0
2.5,0,0
3,0,0
3.5,0,0
4,0,0
4.5,0,0
5,0,0
5.5,0,0
6,0,0
6.5,0,0
7,0,0
7.5,0,0
8,0,0
8.5,0,0
9,0,0
9.5,0,0
10,0,0
10.5,0,0
11,0,0
11.5,2.23834,139896
12,2.27264,281936
12.5,2.10112,413256
13,2.1783,549400
13.5,1.54368,645880
14,0,645880
14.5,0,645880
15,0,645880
15.5,0,645880
16,0,645880
16.5,0.025728,647488
17,2.24691,787920
17.5,2.22976,927280
18,2.24691,1067712
18.5,2.02394,1194208
19,0.060032,1197960
19.5,0.162944,1208144
