time_s,seq,rtt_ms
4.22964,6,1029
4.22965,8,629
4.22966,9,429
4.41548,12,15
4.61557,13,15
4.80328,14,3
5.00798,15,7
5.27015,16,70
5.49823,17,98
5.66571,18,65
5.86954,19,69
6.08413,20,84
6.25101,21,51
6.45445,22,54
6.65825,23,58
6.86218,24,62
7.06588,25,65
7.27044,26,70
7.47434,27,74
7.67433,28,74
7.87531,29,75
8.08031,30,80
8.29824,31,98
8.46919,32,69
8.64286,33,42
8.84846,34,48
9.05167,35,51
9.25606,36,56
9.45856,37,58
9.66347,38,63
9.86232,39,62
10.0694,40,69
10.2707,41,70
10.4766,42,76
10.672,43,72
10.8839,44,83
11.0864,45,86
11.6262,48,26
11.8041,49,4
12.0061,50,6
12.2021,51,2
12.4446,52,44
12.6604,53,60
12.8722,54,72
13.0692,55,69
13.2751,56,75
13.4765,57,76
13.6773,58,77
13.8805,59,80
14.0834,60,83
14.282,61,81
14.4855,62,85
14.6843,63,84
14.8839,64,83
15.0877,65,87
15.3007,66,100
15.4851,67,85
15.6747,68,74
15.8708,69,70
16.0705,70,70
17.2021,76,2
17.4273,77,27
17.6626,78,62
17.8811,79,81
18.0463,80,46
18.2494,81,49
18.4525,82,52
18.6558,83,55
18.8633,84,63
19.0636,85,63
19.2656,86,65
19.4821,87,82
19.6759,88,75
19.8809,89,80
