time_s,seq,rtt_ms
2.02422,0,24
3.20245,6,2
3.44012,7,40
3.64099,8,40
3.85197,9,51
4.04835,10,48
4.22435,11,24
4.42138,12,21
4.60948,13,9
4.82694,14,26
6.06318,20,63
6.20256,21,2
6.40358,22,3
6.60342,23,3
6.80214,24,2
7.00253,25,2
7.20213,26,2
7.42568,27,25
7.64533,28,45
7.82576,29,25
8.03126,30,31
9.04855,35,48
9.22763,36,27
9.44237,37,42
9.6382,38,38
9.84102,39,41
10.0483,40,48
10.2602,41,60
10.4414,42,41
10.6428,43,42
10.8512,44,51
11.0524,45,52
11.2504,46,50
11.459,47,58
11.6762,48,76
11.8463,49,46
12.0633,50,63
12.2034,51,3
12.4492,52,49
12.6314,53,31
12.8056,54,5
13.0036,55,3
13.2022,56,2
13.4022,57,2
13.6022,58,2
13.8204,59,20
14.026,60,25
14.2228,61,22
14.4373,62,37
14.6147,63,14
14.8372,64,37
15.0296,65,29
15.2275,66,27
15.4443,67,44
15.6288,68,28
15.8321,69,32
16.0343,70,34
16.2525,71,52
18.6145,78,1014
18.6168,79,816
18.6191,80,619
18.8037,84,3
19.0098,85,9
19.2021,86,2
19.4021,87,2
19.6798,88,79
19.8911,89,91
