time_s,seq,rtt_ms
2.02294,0,22
2.37345,1,173
2.58754,2,187
2.78974,3,189
2.99467,4,194
3.22966,5,229
3.44719,6,247
3.60483,7,204
3.78471,8,184
3.88554,9,85
4.00214,10,2
4.20214,11,2
4.40213,12,2
4.70161,13,101
4.91147,14,111
5.11401,15,114
5.31606,16,116
5.52081,17,120
5.71882,18,118
5.92088,19,120
6.12647,20,126
6.32061,21,120
6.5256,22,125
6.72468,23,124
6.92595,24,125
7.12756,25,127
7.32682,26,126
7.52688,27,126
7.72776,28,127
7.93145,29,131
8.13405,30,134
8.33773,31,137
8.53443,32,134
8.7375,33,137
8.93592,34,135
9.13903,35,139
9.33854,36,138
9.54734,37,147
9.74417,38,144
9.9456,39,145
10.15,40,150
10.3493,41,149
10.5501,42,150
10.7533,43,153
10.953,44,153
11.1527,45,152
11.3595,46,159
11.5692,47,169
11.7709,48,170
11.9819,49,181
12.1895,50,189
12.3936,51,193
12.6138,52,213
12.8393,53,239
13.0439,54,243
13.1845,55,184
13.3673,56,167
13.5049,57,104
13.7148,58,114
13.9116,59,111
14.1172,60,117
14.3156,61,115
14.5217,62,121
14.7224,63,122
14.92,64,120
15.1229,65,122
15.3207,66,120
15.5244,67,124
15.7244,68,124
15.9261,69,126
16.1218,70,121
16.3231,71,123
16.5244,72,124
16.7323,73,132
16.9302,74,130
17.1312,75,131
17.3298,76,129
17.5366,77,136
17.7355,78,135
17.9344,79,134
18.1436,80,143
18.3402,81,140
18.5383,82,138
18.7431,83,143
18.9491,84,149
19.1492,85,149
19.3504,86,150
19.5496,87,149
19.7504,88,150
19.9574,89,157
