time_s,seq,rtt_ms
2.01997,0,19
2.36937,1,169
2.58198,2,181
2.79219,3,192
2.99345,4,193
3.22811,5,228
3.44585,6,245
3.61598,7,215
3.79451,8,194
3.94258,9,142
4.11088,10,110
4.31462,11,114
4.51645,12,116
4.71912,13,119
4.91827,14,118
5.12347,15,123
5.32857,16,128
5.52618,17,126
5.72827,18,128
5.93122,19,131
6.12859,20,128
6.32677,21,126
6.52805,22,128
6.72339,23,123
6.92956,24,129
7.13215,25,132
7.33303,26,133
7.53434,27,134
7.73333,28,133
7.93635,29,136
8.13624,30,136
8.34054,31,140
8.53962,32,139
8.74127,33,141
8.94407,34,144
9.14292,35,142
9.34501,36,145
9.54369,37,143
9.74922,38,149
9.94891,39,148
10.15,40,150
10.3533,41,153
10.5574,42,157
10.7612,43,161
10.9683,44,168
11.1804,45,180
11.3823,46,182
11.5984,47,198
11.7926,48,192
12.0459,49,245
12.247,50,247
12.3796,51,179
12.591,52,190
12.6997,53,99
12.9077,54,107
13.1082,55,108
13.314,56,113
13.5166,57,116
13.721,58,121
13.9178,59,117
14.1195,60,119
14.3269,61,126
14.524,62,123
14.7214,63,121
14.9197,64,119
15.1223,65,122
15.3212,66,121
15.5228,67,122
15.7253,68,125
15.9257,69,125
16.1331,70,133
16.329,71,128
16.5362,72,136
16.7329,73,132
16.9383,74,138
17.1384,75,138
17.336,76,136
17.5392,77,139
17.7421,78,142
17.9415,79,141
18.1457,80,145
18.3441,81,144
18.5446,82,144
18.7473,83,147
18.9506,84,150
19.1487,85,148
19.3563,86,156
19.5656,87,165
19.7681,88,168
19.977,89,177
