time_s,seq,rtt_ms
2.02259,0,22
2.39757,1,197
2.59858,2,198
2.72858,3,128
2.92853,4,128
3.17379,5,173
3.29892,6,98
3.49924,7,99
3.70195,8,101
3.90603,9,106
4.12086,10,120
4.31453,11,114
4.52538,12,125
4.67553,13,75
4.8819,14,81
5.08659,15,86
5.28947,16,89
5.48779,17,87
5.69341,18,93
5.89024,19,90
6.09556,20,95
6.2957,21,95
6.49766,22,97
6.69872,23,98
6.90416,24,104
7.1028,25,102
7.29229,26,92
7.50375,27,103
7.71195,28,111
7.91152,29,111
8.10922,30,109
8.32198,31,121
8.52287,32,122
8.72121,33,121
8.91762,34,117
9.81172,39,11
10.2026,41,2
10.4021,42,2
10.6021,43,2
10.8672,44,67
11.0655,45,65
11.2663,46,66
11.4706,47,70
11.6718,48,71
11.8759,49,75
12.0772,50,77
12.2864,51,86
12.4606,52,60
12.6578,53,57
12.8625,54,62
13.0724,55,72
13.2318,56,31
13.442,57,41
13.6188,58,18
13.8363,59,36
14.0143,60,14
14.2097,61,9
14.6144,63,14
14.818,64,18
15.0162,65,16
15.2025,66,2
15.4021,67,2
15.6157,68,15
15.8191,69,19
16.0189,70,18
16.2255,71,25
16.4351,72,35
16.6389,73,38
16.8426,74,42
17.0469,75,46
17.2521,76,52
17.4567,77,56
17.6606,78,60
17.8624,79,62
18.0645,80,64
18.2201,81,20
18.4151,82,15
18.6208,83,20
18.8048,84,4
19.0077,85,7
19.2021,86,2
19.4289,87,28
19.6387,88,38
19.8431,89,43
