time_s,seq,rtt_ms
2.02647,0,26
2.37291,1,172
2.58047,2,180
2.79931,3,199
2.98992,4,189
3.21051,5,210
3.45772,6,257
3.64428,7,244
3.78783,8,187
3.98247,9,182
4.10441,10,104
4.33327,11,133
4.48019,12,80
4.68385,13,83
4.88423,14,84
5.0868,15,86
5.28317,16,83
5.49082,17,90
5.69293,18,92
5.89848,19,98
6.09917,20,99
6.30093,21,100
6.50324,22,103
6.73115,23,131
6.86078,24,60
7.0605,25,60
7.24262,26,42
7.44722,27,47
7.64894,28,48
7.85258,29,52
8.04075,30,40
8.24198,31,41
8.45225,32,52
8.6377,33,37
8.81538,34,15
9.02899,35,28
9.22936,36,29
9.43376,37,33
9.64349,38,43
9.84601,39,46
10.0509,40,50
10.255,41,54
10.4631,42,63
10.6594,43,59
10.8666,44,66
11.0683,45,68
11.2695,46,69
11.475,47,74
11.6731,48,73
11.887,49,86
12.0596,50,59
12.2617,51,61
12.4661,52,66
12.6696,53,69
12.8662,54,66
13.0743,55,74
13.2739,56,73
13.4746,57,74
13.6782,58,78
13.884,59,84
14.077,60,76
14.2826,61,82
14.4914,62,91
14.6903,63,90
14.8908,64,90
15.098,65,97
15.4834,67,83
15.7097,68,109
15.8616,69,61
16.0543,70,54
16.2417,71,41
16.4458,72,45
16.6558,73,55
16.8531,74,53
17.0417,75,41
17.2631,76,63
17.4617,77,61
17.667,78,66
17.8706,79,70
18.0751,80,75
18.2781,81,78
18.4773,82,77
18.6793,83,79
18.8847,84,84
19.084,85,83
19.2801,86,80
19.4869,87,86
19.69,88,90
