time_s,seq,rtt_ms
2.02647,0,26
2.37901,1,179
2.64377,2,243
2.77796,3,177
2.92925,4,129
3.1335,5,133
3.34161,6,141
3.56384,7,163
3.77608,8,176
3.90728,9,107
4.10672,10,106
4.31696,11,116
4.51442,12,114
4.7227,13,122
4.92816,14,128
5.14718,15,147
5.29432,16,94
5.49054,17,90
5.69257,18,92
5.89534,19,95
6.09451,20,94
6.294,21,94
6.50088,22,100
6.70088,23,100
6.90202,24,102
7.10323,25,103
7.31005,26,110
7.5078,27,107
7.70482,28,104
7.91211,29,112
8.11174,30,111
8.30304,31,103
8.51703,32,117
8.72049,33,120
8.93032,34,130
9.11908,35,119
9.32348,36,123
9.5247,37,124
9.72653,38,126
9.92917,39,129
10.132,40,132
10.331,41,131
10.5319,42,131
10.7292,43,129
10.9365,44,136
11.1351,45,135
11.3386,46,138
11.5364,47,136
11.7447,48,144
11.9387,49,138
12.1478,50,147
12.3583,51,158
12.5676,52,167
12.7785,53,178
12.9862,54,186
13.1896,55,189
13.3911,56,191
13.64,57,240
13.8439,58,243
14.0105,59,210
14.1922,60,192
14.3119,61,111
14.5101,62,110
14.7141,63,114
14.918,64,118
15.1225,65,122
15.319,66,119
15.5193,67,119
15.7259,68,125
15.9533,69,153
16.0868,70,86
16.2897,71,89
16.4973,72,97
16.6982,73,98
16.8991,74,99
17.0993,75,99
17.303,76,102
17.5019,77,101
17.7018,78,101
17.9057,79,105
18.108,80,108
18.3094,81,109
18.5106,82,110
18.7131,83,113
18.9171,84,117
19.1171,85,117
19.3167,86,116
19.5324,87,132
19.7218,88,121
19.9236,89,123
